"КодЗаказа";"ДатаИсполнения";"стоимость";"СтранаПолучателя";"Марка";"Категория";"странаПоставщика";"КодСотрудника"
10848;29.1.1998 0:00:00;2910,00;"Великобритания";"Tunnbrod";"Хлебобулочные изделия";"Швеция";7
10293;11.9.1996 0:00:00;6000,00;"Мексика";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";1
10305;9.10.1996 0:00:00;11249,99;"США";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";8
10332;21.10.1996 0:00:00;15999,99;"Канада";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";3
10340;8.11.1996 0:00:00;9499,99;"Франция";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";1
10382;16.12.1996 0:00:00;4500,00;"Австрия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
10470;14.3.1997 0:00:00;15000,00;"Франция";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
10516;1.5.1997 0:00:00;14062,49;"Ирландия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";2
10566;18.6.1997 0:00:00;9562,49;"Франция";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";9
10588;10.7.1997 0:00:00;19999,99;"Германия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";2
10634;21.8.1997 0:00:00;31250,00;"Франция";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
10639;27.8.1997 0:00:00;5000,00;"Норвегия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";7
10644;1.9.1997 0:00:00;2249,99;"Бразилия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";3
10645;2.9.1997 0:00:00;12500,00;"Бразилия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
10719;5.11.1997 0:00:00;5625,00;"США";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";8
10745;27.11.1997 0:00:00;15000,00;"Германия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";9
10756;2.12.1997 0:00:00;10499,99;"США";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";8
10789;31.12.1997 0:00:00;18750,00;"Франция";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";1
10838;23.1.1998 0:00:00;11718,75;"Венесуэлла";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";3
10853;3.2.1998 0:00:00;6250,00;"Германия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";9
10861;17.2.1998 0:00:00;12500,00;"США";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
10877;19.2.1998 0:00:00;15625,00;"Бразилия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";1
10935;18.3.1998 0:00:00;1875,00;"Бразилия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
10964;24.3.1998 0:00:00;3750,00;"Франция";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";3
10985;2.4.1998 0:00:00;4499,99;"Ирландия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";2
11018;16.4.1998 0:00:00;6250,00;"США";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
11026;28.4.1998 0:00:00;5000,00;"Италия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";4
11053;29.4.1998 0:00:00;17499,99;"Австрия";"Wimmers gute Semmelknodel";"Хлебобулочные изделия";"Германия";2
10270;2.8.1996 0:00:00;9200,00;"Финляндия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";1
10294;5.9.1996 0:00:00;5520,00;"США";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";4
10302;9.10.1996 0:00:00;4416,00;"Бельгия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";4
10309;23.10.1996 0:00:00;7360,00;"Ирландия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10312;3.10.1996 0:00:00;8832,00;"Германия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";2
10340;8.11.1996 0:00:00;13983,99;"Франция";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";1
10458;4.3.1997 0:00:00;7360,00;"Бельгия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";7
10464;14.3.1997 0:00:00;1104,00;"Португалия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";4
10468;12.3.1997 0:00:00;5520,00;"Германия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10507;22.4.1997 0:00:00;5864,99;"Мексика";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";7
10524;7.5.1997 0:00:00;27600,00;"Германия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";1
10530;12.5.1997 0:00:00;11500,00;"Австрия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10644;1.9.1997 0:00:00;9200,00;"Бразилия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10673;19.9.1997 0:00:00;2760,00;"Финляндия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";2
10691;22.10.1997 0:00:00;18400,00;"Германия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";2
10706;21.10.1997 0:00:00;11040,00;"США";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";8
10760;10.12.1997 0:00:00;10350,00;"Бельгия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";4
10814;14.1.1998 0:00:00;7819,99;"Франция";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10819;16.1.1998 0:00:00;3220,00;"Аргентина";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";2
10831;23.1.1998 0:00:00;4140,00;"Норвегия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10842;29.1.1998 0:00:00;2300,00;"Мексика";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";1
10923;13.3.1998 0:00:00;3679,99;"Франция";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";7
10938;16.3.1998 0:00:00;8280,00;"Германия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
10982;8.4.1998 0:00:00;4140,00;"Канада";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";2
10987;6.4.1998 0:00:00;2760,00;"Великобритания";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";8
11023;24.4.1998 0:00:00;13800,00;"Великобритания";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";1
11052;1.5.1998 0:00:00;11039,99;"Бразилия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";3
11068;;14075,99;"Бразилия";"Singaporean Hokkien Fried Mee";"Хлебобулочные изделия";"Сингапур";8
10256;17.7.1996 0:00:00;3930,00;"Бразилия";"Filo Mix";"Хлебобулочные изделия";"Австралия";3
10285;26.8.1996 0:00:00;7545,59;"Германия";"Filo Mix";"Хлебобулочные изделия";"Австралия";1
10306;23.9.1996 0:00:00;2620,00;"Испания";"Filo Mix";"Хлебобулочные изделия";"Австралия";1
10312;3.10.1996 0:00:00;5240,00;"Германия";"Filo Mix";"Хлебобулочные изделия";"Австралия";2
10380;16.1.1997 0:00:00;4715,99;"Ирландия";"Filo Mix";"Хлебобулочные изделия";"Австралия";8
10388;20.12.1996 0:00:00;10480,00;"Великобритания";"Filo Mix";"Хлебобулочные изделия";"Австралия";2
10395;3.1.1997 0:00:00;16505,99;"Венесуэлла";"Filo Mix";"Хлебобулочные изделия";"Австралия";6
10416;27.1.1997 0:00:00;2620,00;"Финляндия";"Filo Mix";"Хлебобулочные изделия";"Австралия";8
10421;27.1.1997 0:00:00;3340,49;"Бразилия";"Filo Mix";"Хлебобулочные изделия";"Австралия";8
10437;12.2.1997 0:00:00;3930,00;"Финляндия";"Filo Mix";"Хлебобулочные изделия";"Австралия";8
10455;3.3.1997 0:00:00;13100,00;"Финляндия";"Filo Mix";"Хлебобулочные изделия";"Австралия";8
10479;21.3.1997 0:00:00;7336,00;"США";"Filo Mix";"Хлебобулочные изделия";"Австралия";3
10502;29.4.1997 0:00:00;1968,00;"Мексика";"Filo Mix";"Хлебобулочные изделия";"Австралия";2
10504;18.4.1997 0:00:00;3280,00;"США";"Filo Mix";"Хлебобулочные изделия";"Австралия";4
10520;1.5.1997 0:00:00;1640,00;"Норвегия";"Filo Mix";"Хлебобулочные изделия";"Австралия";7
10558;10.6.1997 0:00:00;5904,00;"Великобритания";"Filo Mix";"Хлебобулочные изделия";"Австралия";1
10573;20.6.1997 0:00:00;8200,00;"Мексика";"Filo Mix";"Хлебобулочные изделия";"Австралия";7
10626;20.8.1997 0:00:00;3936,00;"Швеция";"Filo Mix";"Хлебобулочные изделия";"Австралия";1
10650;3.9.1997 0:00:00;7789,99;"Бразилия";"Filo Mix";"Хлебобулочные изделия";"Австралия";5
10675;23.9.1997 0:00:00;3280,00;"Германия";"Filo Mix";"Хлебобулочные изделия";"Австралия";5
10711;29.10.1997 0:00:00;39360,00;"США";"Filo Mix";"Хлебобулочные изделия";"Австралия";5
10712;31.10.1997 0:00:00;934,79;"Ирландия";"Filo Mix";"Хлебобулочные изделия";"Австралия";3
10825;14.1.1998 0:00:00;6560,00;"Германия";"Filo Mix";"Хлебобулочные изделия";"Австралия";1
10833;23.1.1998 0:00:00;2656,79;"Германия";"Filo Mix";"Хлебобулочные изделия";"Австралия";6
10867;11.2.1998 0:00:00;984,00;"США";"Filo Mix";"Хлебобулочные изделия";"Австралия";6
10933;16.3.1998 0:00:00;656,00;"Великобритания";"Filo Mix";"Хлебобулочные изделия";"Австралия";6
10962;23.3.1998 0:00:00;6560,00;"Германия";"Filo Mix";"Хлебобулочные изделия";"Австралия";8
11033;23.4.1998 0:00:00;20663,99;"Швейцария";"Filo Mix";"Хлебобулочные изделия";"Австралия";7
11062;;2623,99;"Италия";"Filo Mix";"Хлебобулочные изделия";"Австралия";4
11064;4.5.1998 0:00:00;7379,99;"США";"Filo Mix";"Хлебобулочные изделия";"Австралия";1
10251;15.7.1996 0:00:00;2222,99;"Франция";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";3
10260;29.7.1996 0:00:00;7800,00;"Германия";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";4
10282;21.8.1996 0:00:00;312,00;"Испания";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";4
10326;14.10.1996 0:00:00;2496,00;"Испания";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";4
10355;20.11.1996 0:00:00;3900,00;"Великобритания";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";6
10368;2.12.1996 0:00:00;3900,00;"Австрия";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";2
10416;27.1.1997 0:00:00;3120,00;"Финляндия";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";8
10438;14.2.1997 0:00:00;1871,99;"Германия";"Gnocchi di nonna Alice";"Хлебобулочные изделия";"Италия";3
